IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
3215,f3558310-247c-4913-a08b-68d568abdf4b,Colorado Fire,Palo Colorado Canyon, Big Sur, south of Carmel-by-the-sea,36.396461,-121.880533,687,100%,,Monterey,2022-02-03 11:08:21,2022-01-21,CAL FIRE San Benito Monterey Unit & Mid Coast Fire,Wildfire,https://www.fire.ca.gov/incidents/2022/1/21/colorado-fire/,N,
3311,7fbd8cd4-bd0d-432e-910d-a8c353667946,Winding Fire,Winding Way and Regent Way, 3 miles south of Oregon House in Yuba County,39.314076,-121.27693,82,100%,,Yuba,2022-07-28 09:30:50,2022-07-18,CAL FIRE Nevada-Yuba Placer Unit (NEU),Wildfire,https://www.fire.ca.gov/incidents/2022/7/18/winding-fire/,N,
3312,50a7f34c-aa67-4227-bc71-238e85a3ff85,Meadow Fire ,Black Oak Ridge Rd and Lone Tree Ridge Rd, near Boonville,39.058043,-123.33756,17,100%,,Mendocino,2022-07-22 19:29:45,2022-07-19,CAL FIRE Mendocino Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/19/meadow-fire/,N,
3313,f83fad03-336e-4edb-afc6-c77b5f924506,Flynn Fire ,Highway 580 x North Flynn Road,  east of Livermore,37.719206,-121.656106,121,100%,,Alameda,2022-07-20 10:00:12,2022-07-19,CAL FIRE Santa Clara ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/19/flynn-fire/,N,
3318,2786397c-0bd0-46f8-bdf8-3f749d061593,Slate Fire ,Highway 108 X Chicken Ranch Road, Southwest of Jamestown,37.935092,-120.4422218,64,100%,,Tuolumne,2022-07-22 17:39:30,2022-07-21,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/7/21/slate-fire/,N,
3319,367d210d-571c-4066-a078-44f3e162d8f4,Anzar Fire,Anzar Rd and Forest Rd,  East of Aromas,36.8927679,-121.604728,104,100%,,San Benito,2022-07-27 20:24:40,2022-07-21,CAL FIRE San Benito-Monterey Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/21/anzar-fire/,N,
3320,fec1972c-dcdf-4a1c-a6ae-5c26a0b82815,Oak Fire ,Hwy 140 and Carstens Road, near Midpines,37.5509366,-119.9234728,,,https://inciweb.nwcg.gov/incident/8280/,Mariposa,2022-10-06 08:48:51,2022-07-22,Sierra National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/7/22/oak-fire/,N,
3321,d3415864-268a-4304-ac6a-02714a23f2cb,Cable Fire ,Cable Road & Badger Hill, west of Pollock Pines ,38.75794,-120.63742,20,100%,,El Dorado,2022-07-28 19:58:43,2022-07-26,CAL FIRE Amador-El Dorado Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/26/cable-fire/,N,
3322,487f18a9-7af4-4702-ba36-78aaef812e80,Casner Fire,North of Highway 78 & Casner Rd, Intermountain/Witch Creek ,33.0819687,-116.7626279,174,100%,,San Diego,2022-07-29 19:05:34,2022-07-27,CAL FIRE San Diego Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/27/casner-fire/,N,
3323,c7cb91c5-4423-4965-8f6d-ad9c711a376d,Apple Fire,White Oak Lane and Red Hill Way, 5 miles northeast of Browns Valley,39.323167,-121.304167,39,100%,,Yuba,2022-08-04 09:58:56,2022-07-27,CAL FIRE Nevada-Yuba-Placer Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/27/apple-fire/,N,
3324,deef1971-c9d4-4070-ae37-1a3ad350e977,McKinney Fire ,Hwy 96 and McKinney Creed Road, southwest of Klamath River,41.833813,-122.894782,,,https://inciweb.nwcg.gov/incident/8287/,Siskiyou,2022-09-08 09:26:59,2022-07-29,Klamath National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/29/mckinney-fire/,N,
3325,1445f422-faa3-4a74-84db-bb3e6b3526b2,Highway Fire,Hwy 173 and of Hwy 138, South of Hesperia ,34.312437,-117.3463886,28,100%,,San Bernardino,2022-07-31 13:10:07,2022-07-29,Unified Command: CAL FIRE San Bernardino Unit, San Bernardino County Fire & San Bernardino National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/7/29/highway-fire/,N,
3326,5a71b67d-308f-4767-9f10-7cab21332ae4,Mesa Fire,Erskine Creek Rd and Willow Gulch, Southeast of Lake Isabella ,35.5745007,-118.4125811,222,100%,https://kerncountyfire.org/,Kern,2022-08-16 12:02:56,2022-07-30,Kern County Fire,Wildfire,https://www.fire.ca.gov/incidents/2022/7/30/mesa-fire/,N,
3327,4d357743-0767-467c-9d27-585e4466bcce,Shackleford Fire,Shackleford Road and Big Meadows Creek, West of Fort Jones  ,41.5734543,-123.0213226,31,100%,,Siskiyou,2022-08-05 19:02:33,2022-07-30,CAL FIRE Siskiyou Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/7/30/shackleford-fire/,N,
3328,974cf91d-0e78-4aa7-b7d3-99e4834fcbc2,Pebble Fire,Pebble Lane and Ripple Lane, East of Fresno ,36.6760553,-119.1902259,55,100%,,Fresno,2022-08-02 19:51:29,2022-07-31,CAL FIRE Fresno - Kings Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/7/31/pebble-fire/,N,
3329,64cc517f-a935-4abb-b35a-b40516174f3b,Kelsey Fire,Buker Rd and  Punkin Rd, Southwest of Scott Bar,41.6430162,-123.1193265,85,100%,https://www.fs.usda.gov/klamath,Siskiyou,2022-08-15 15:52:52,2022-07-30,Klamath National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/7/30/kelsey-fire/,N,
3330,f4b5f0c0-4b3f-4715-93c8-eae87b2cab17,Meamber Fire,Meamber Creek Road and Scott River Road, Northwest of Fort Jones,41.640867,-122.988315,63,100%,,Siskiyou,2022-08-06 19:24:16,2022-07-31,CAL FIRE Siskiyou Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/7/31/meamber-fire/,N,
3331,3d3dc0a6-0c44-4786-a543-896e3c0e1b59,Marmot Fire,South Fork Drive and Cinnamon Canyon Road, southeast of Three Rivers,36.378236,-118.853671,127,100%,,Tulare,2022-08-06 19:20:14,2022-08-02,CAL FIRE Tulare Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/2/marmot-fire/,N,
3332,bb08947c-f887-4538-bb5e-1d5750b54249,Springs Fire,HWY 108 and La Grange Road, Jamestown,37.84349,-120.50806,51,100%,,Tuolumne,2022-08-04 18:31:03,2022-08-03,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/3/springs-fire/,N,
3333,e17479af-0314-4162-9c57-bbbf602b6f64,Smokey Fire ,Beaver Creek and Forest Road 48N01, west of Hilt,41.9708541,-122.7825581,34,100%,https://www.fs.usda.gov/klamath,Siskiyou,2022-08-15 15:51:21,2022-08-04,Klamath National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/8/4/smokey-fire/,N,
3335,79d90782-1a7e-45a9-981c-7363ee233fc6,Six Rivers (SRF) Lightning Complex,Willow Creek Area,40.9269568,-123.5862017,,,https://inciweb.nwcg.gov/incident/8312/,Humboldt, Trinity,2022-09-13 09:11:08,2022-08-05,Six Rivers National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/8/5/six-rivers-srf-lightning-complex/,Y,
3336,38a305cf-5af0-44c3-8d71-6120de29e82a,Yeti and Alex Fire,Seiad south of HWY 96 and south of the Klamath River,41.868,-123.278,,,https://inciweb.nwcg.gov/incident/8299/,Siskiyou,2022-09-10 10:32:42,2022-07-29,Klamath National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/7/29/yeti-and-alex-fire/,Y,
3337,136a1828-ec7f-487f-9aa1-7f378e51322a,3-8 Fire ,Highway 299/Big Valley Summit, East of Pittville ,41.060445,-121.211449,14,100%,,Lassen,2022-08-15 08:34:47,2022-08-08,CAL FIRE Lassen-Modoc Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/8/3-8-fire/,N,
3338,4f42b108-2832-4a5e-a78a-3cfacd32c017,S-2 Fire,Massacre Rim , northeast of Ceadarville ,41.649229,-120.008429,,,https://www.blm.gov/office/northern-california-district-office,Modoc,2022-08-29 10:48:04,2022-08-10,Bureau of Land Management: Northern California District  ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/10/s-2-fire/,N,
3339,0f52278a-7102-48c5-a904-c9153187a3a2,Sam Fire,Lancaster Road and Old Ridge Route Road, near Gorman ,34.765322,-118.732882,149,100%,https://fire.lacounty.gov/,Los Angeles,2022-08-11 19:23:16,2022-08-10,Los Angeles County Fire Department ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/10/sam-fire/,N,
3340,b2407838-9dd2-45b8-a956-899bf6891b98,Rail Fire,Bealville Rd and Caliente Bodfish Rd, Southeast of Bakersfield,35.2882644,-118.6292243,250,100%,,Kern,2022-08-17 19:44:24,2022-08-14,Lead Agency: Kern County Fire,Wildfire,https://www.fire.ca.gov/incidents/2022/8/14/rail-fire/,N,
3341,ad465a00-5520-4188-9f91-3c5568adb40e,Oak Fire,Live Oak Road & Smothers Ravine Road, near Weimar ,39.04941,-120.9526,22,100%,,Placer,2022-09-02 10:27:06,2022-08-15,CAL FIRE Nevada-Yuba-Placer Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/15/oak-fire/,N,
3342,606930f2-4368-4e78-bb43-4ba33db70f11,Wishon Fire,Highway 190 and NF 20S82, east of Springville,36.17768,-118.71829,325,100%,https://www.fs.usda.gov/sequoia,Tulare,2022-08-29 10:48:56,2022-08-15,Sequoia National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/8/15/wishon-fire/,N,
3343,9416f961-c5f3-40ec-805f-87bb8b09c5f6,Eden Fire,I-580 and Schaefer Ranch Rd, Dublin,37.70049,-121.97822,58,100%,,Alameda,2022-08-16 07:15:13,2022-08-15,CAL FIRE Santa Clara Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/15/eden-fire/,N,
3344,4716f4ca-2a6d-4e0f-a853-78803613cf03,Los Bueyes,Training Area 20, Gabilian Road, Fort Hunter Liggett Military Base,36.003814,-121.23129,,,https://www.facebook.com/FortHunterLiggett,Monterey,2022-08-29 10:48:17,2022-08-16,Fort Hunter Liggett ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/16/los-bueyes/,N,
3345,baa65866-c909-42c4-a414-63c31d1bb3cb,Quail Fire,Tapia Canyon Road and Charlie Canyon Road, Castaic in Los Angeles County,34.48202,-118.60811,53,100%,,Los Angeles,2022-09-02 12:00:36,2022-08-17,Los Angeles County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2022/8/17/quail-fire/,N,
3346,8d4e0591-dd62-4c04-82f3-10eb76556cde,Pleasant Fire,Owl Creek Road and Lost Ranch Way, West of Nevada City. ,39.2805,-121.1329,48,100%,,Nevada,2022-09-02 10:26:55,2022-08-20,CAL FIRE Nevada-Yuba-Placer Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/20/pleasant-fire/,N,
3347,1e84bb2e-0fd6-4002-bcd2-3cb2f622be6a,Point Fire,Anderson Road and Panorama Road, West of Lower Lake in Lake County ,38.9494,-122.6556,14,100%,,Lake,2022-08-22 21:00:16,2022-08-20,CAL FIRE Sonoma-Lake-Napa Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/20/point-fire/,N,
3348,0363b353-f624-4d3f-9c0a-20a81a51e154,Valley Fire,Pine Creek Road,32.8647,-116.5185,,,https://www.fs.usda.gov/cleveland,San Diego,2022-08-29 10:49:11,2022-08-22,Cleveland National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/22/valley-fire/,N,
3349,092ae456-6322-4f6d-b9f1-ed2c55a1fbc6,East Fire,East Fork Rd and Shoemaker Rd at San Gabriel Canyon,34.2338842,-117.8004523,150,100%,https://inciweb.nwcg.gov/incident/8359/,Los Angeles,2022-09-07 06:35:56,2022-08-25,Angeles National Forest,Fire,https://www.fire.ca.gov/incidents/2022/8/25/east-fire/,N,
3350,4612ddda-90b6-4733-a0a5-6bdeb622614b,Still Fire,Still Road and Wolf Road, Northwest of Higgins Corners in Nevada County ,39.0543,-121.1103,44,100%,,Nevada,2022-09-02 10:27:49,2022-08-27,CAL FIRE  Nevada-Yuba-Placer Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/27/still-fire/,N,
3351,68202561-738b-4e30-a004-7ed156939fe8,McCovey Fire,Hwy 169 near McCovey Ranch on the Klamath River, southeast of Klamath,41.4672,-123.9277,25,100%,,Humboldt,2022-09-03 19:38:05,2022-08-29,CAL FIRE Humboldt-Del Norte Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/8/29/mccovey-fire/,N,
3352,2632aae9-5451-4021-b9ec-3c68909133a7,Ranch Fire,HWY 169 Near McCovey Ranch on the East side of the Klamath River,41.4626,-123.9477,26,100%,,Humboldt,2022-09-02 10:27:19,2022-08-29,CAL FIRE Humboldt Del-Norte Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/29/ranch-fire/,N,
3353,599c4952-beda-4ec6-a636-47c92444a443,Gulch Fire,San Gabriel Canyon Road ,34.2026,-117.8608,113,100%,https://inciweb.nwcg.gov/incident/8362/,Los Angeles,2022-09-07 18:48:29,2022-08-29,Angeles National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/8/29/gulch-fire/,N,
3354,40b5cdc9-57db-40da-b52d-6f4c53375bc1,Route Fire,I5 and Lake Hughes Road, near Castaic ,34.5255,-118.6479,5,208,100%,https://fire.lacounty.gov/,Los Angeles,2022-09-07 08:46:31,2022-08-31,Lead Agency: Los Angeles County Fire Department ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/31/route-fire/,N,
3355,68dceec6-55b8-4c87-bfa8-f80e4d7118f4,Border 32,Barret Lake Road & Hwy 94, near Barret Lake ,32.612181,-116.707395,4,456,100%,,San Diego,2022-09-05 16:58:37,2022-08-31,CAL FIRE San Diego Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/31/border-32/,N,
3356,1a839916-324c-4106-b32e-753ff8a0b048,Branstetter Fire ,Branstetter Lane and Cedars Road, City of Redding ,40.5336,-122.3975,34,100%,,Shasta,2022-09-03 19:37:10,2022-09-01,CAL FIRE Shasta-Trinity Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/1/branstetter-fire/,N,
3357,80ceeedb-4349-44c9-b061-2f9855d6efd6,Walker Fire,Highway 101 and Walker Road, South of the community of Willits ,39.3669,-123.3159,124,100%,,Mendocino,2022-09-10 19:16:45,2022-09-01,CAL FIRE Mendocino,Wildfire,https://www.fire.ca.gov/incidents/2022/9/1/walker-fire/,N,
3358,f0e786a2-78d4-411a-b55a-b756c4189ffa,Woods Fire, Highway 108 and Stockton Road, Sonora,37.968,-120.4013,21,100%,,Tuolumne,2022-09-04 18:15:34,2022-09-01,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/1/woods-fire/,N,
3359,47bfc3f3-04f7-49ab-a901-77770b85a7cc,Mill Fire,Woodridge Court and Woodridge Way, City of Weed,41.4303,-122.3852,3,935,100%,,Siskiyou,2022-09-23 16:54:43,2022-09-02,CAL FIRE Siskiyou Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/2/mill-fire/,N,
3360,bb24457a-d2ad-4efc-b816-e5df69ce8e71,Tower Fire,Rock Creed Road & Salt Spring Valley Reservoir, northwest of Copperopolis,38.0182816,-120.7489517,73,100%,,Calaveras,2022-09-04 18:14:45,2022-09-02,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/2/tower-fire/,N,
3361,0f74249b-6f78-4266-b3f0-c61b5626d6af,Mountain Fire ,Gazelle-Callahan Road,  east of Gazelle Mountain , southeast of Gazelle,41.459009,-122.627469,13,440,100%,,Siskiyou,2022-09-21 12:25:56,2022-09-02,CAL FIRE Siskiyou,Wildfire,https://www.fire.ca.gov/incidents/2022/9/2/mountain-fire/,N,
3362,a30a1a3f-e586-4351-a177-109e2108bf9c,Sandia Fire,Sandia Creek Dr, north of De Luz Rd in De Luz,33.432924,-117.246996,30,100%,,San Diego,2022-09-06 09:35:06,2022-09-04,Unified Command: CAL FIRE San Diego Unit and North County Fire Protection District,Wildfire,https://www.fire.ca.gov/incidents/2022/9/4/sandia-fire/,N,
3363,555f187c-f8af-4a8c-87b1-2a849cf34b7f,Caesar Fire,Hwy 78 and Ramona Trails Drrive, east of Ramona,33.064629,-116.811345,50,100%,,San Diego,2022-09-06 19:10:34,2022-09-05,CAL FIRE San Diego Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/5/caesar-fire/,N,
3364,7a58bd4b-886d-40ee-b895-03e6473be505,Fairview Fire,Fairview Avenue and Bautista Canyon Road, near Hemet,33.717062,-116.893227,,,https://www.rvcfire.org/incidents/fact-sheets/FairviewFIRE,Riverside,2022-09-22 18:56:58,2022-09-05,Lead Agency: USFS – San Bernardino National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/9/5/fairview-fire/,Y,
3365,d90dcd39-baef-4d4c-8774-16a02ca557df,Hill Fire,Iowa Hill Rd near Forest Hill,39.1252,-120.816083,11,100%,,Placer,2022-09-15 16:50:33,2022-09-06,Unified Command: CAL FIRE Nevada-Yuba-Placer Unit & Tahoe National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/6/hill-fire/,N,
3366,d78ddcad-57ab-4cc4-8910-6f55da123bc1,Radford Fire,North of Highway 38 in the Barton Flats Area,34.177,-116.882,1,079,100%,https://inciweb.nwcg.gov/incident/8390/,San Bernardino,2022-10-14 12:43:10,2022-09-06,San Bernardino National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/6/radford-fire/,N,
3368,90ff8cb6-8361-4442-8646-b8846bf2f7ea,Rosa Fire,Santa Rosa Creek Rd and Cinnabar Rock Trail,35.580125,-121.012313,16,100%,,San Luis Obispo,2022-09-07 07:27:27,2022-09-06,CAL FIRE San Luis Obispo Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/6/rosa-fire/,N,
3369,00b88ee4-06ed-4f40-81ac-3e23fcb1bc64,Power Fire ,Powerhouse Rd at Aubery Rd,37.080478,-119.485927,130,100%,,Fresno,2022-09-13 10:20:24,2022-09-06,CAL FIRE Fresno-Kings Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/6/power-fire/,N,
3370,a305c68d-db56-4c9f-ab9c-5089c25f3fba,Mosquito Fire,Mosquito Road and OxBow Reservoir east of Foresthill, Placer County ,39.00591,-120.7447,,,https://inciweb.nwcg.gov/incident/8398/,El Dorado, Placer,2022-09-27 08:11:30,2022-09-06,Unified Command: Tahoe National Forest, El Dorado National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/9/6/mosquito-fire/,Y,
3371,2497d2b3-31a4-4dc5-a628-2a059036e6c2,Fork Fire ,Road 222 and Road 200, North fork,37.21945,-119.50881,819,100%,,Madera,2022-09-13 18:58:46,2022-09-07,CALFIRE Madera-Mariposa-Merced Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/7/fork-fire/,N,
3372,899421c1-661c-44c1-a988-a0fe5043e6bd,Coyote Fire,Coyote Ridge, west of Red Rock Lakes, southeast of Dorris,41.8739166,-121.839853,297,100%,,Siskiyou,2022-09-13 19:19:41,2022-09-07,CAL FIRE Siskiyou Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/7/coyote-fire/,N,
3373,6a1d129f-e302-41b0-90ce-a0fafd6e2503,Barnes Fire,Buck Creek Road and Buck Creek Overlook Road, north of Davis Creek in Modoc County,41.87117,-120.29122,5,843,100%,https://inciweb.nwcg.gov/incident/8403/,Modoc,2022-10-14 12:43:48,2022-09-07,Modoc National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/9/7/barnes-fire/,N,
3374,1b00894c-ef9d-49ea-8e3a-249179ce7ef4,Red Fire,Between Red Creek and Illilouette Creek,37.661,-119.471,,,https://inciweb.nwcg.gov/incident/8332/,Mariposa,2022-09-13 09:12:17,2022-09-04,Yosemite National Park ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/4/red-fire/,Y,
3375,f8668270-1b0d-4d9c-b4dd-a80d144a4ef6,Rodgers Fire,Northwest of Rodgers Canyon and southwest of Pleasant Valley,37.954,-119.552,,,https://inciweb.nwcg.gov/incident/8333/,Mariposa,2022-09-29 10:18:17,2022-08-08,Yosemite National Park ,Wildfire,https://www.fire.ca.gov/incidents/2022/8/8/rodgers-fire/,Y,
3376,4eab4eb2-77d3-48df-bf15-40b61f15cccd,Eliza Fire,Hawkinsville Humbug Rd and Humbug Creek Rd west of Yreka,41.793769,-122.692408,,,https://twitter.com/Klamath_NF,Siskiyou,2022-09-16 09:28:46,2022-09-08,Klamath National Forest,Wildfire,https://www.fire.ca.gov/incidents/2022/9/8/eliza-fire/,Y,
3377,0f669596-90b2-4625-ba6b-f2bd1ab59f3b,Forward Fire,Manton Ponderosa Way and Digger Creek, in Manton,40.44109,-121.81822,160,100%,,Tehama,2022-09-17 07:26:56,2022-09-09,CAL FIRE Tehama-Glenn Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/9/forward-fire/,N,
3378,e97ebb75-7d6d-4925-a27b-2bb9daec9fbf,Dutch Fire,I-80 & Ridge Rd, Dutch Flat,39.1902,-120.8266,48,100%,,Placer,2022-09-19 18:47:46,2022-09-13,CAL FIRE Nevada-Yuba-Placer Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/13/dutch-fire/,N,
3379,4b8ffb4c-e539-4cfa-82a0-2aa148b43ee9,Garden Fire,Garden Bar Road and Big Hill Road, Northwest of Auburn,39.9929,-121.2122,29,100%,,Placer,2022-09-19 18:45:12,2022-09-17,CAL FIRE Nevada-Yuba-Placer Unit,Wildfire,https://www.fire.ca.gov/incidents/2022/9/17/garden-fire/,N,
3380,cad849b4-be9c-4a47-889d-a1c1bcf2c085,Irie Fire,Gibbons Rd. and Gibbons Canyon, east of Porterville,36.007323,-118.752908,,,https://www.bia.gov/,Tulare,2022-09-27 08:13:57,2022-09-21,Bureau of Indian Affairs,Wildfire,https://www.fire.ca.gov/incidents/2022/9/21/irie-fire/,Y,
3381,70bfeb43-3af8-4aa8-847c-07f0869d6f6d,Manzanita Fire ,Manzanita Flats, North of San Bernardino ,34.1776,-117.1529,,,https://www.fs.usda.gov/sbnf,San Bernardino,2022-09-27 08:12:46,2022-09-23,San Bernardino National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/23/manzanita-fire/,Y,
3382,a5373b17-81bc-4a24-a844-148cb5de6b10,97 Fire,Quarry Road and Quarry Lance, Lake Shastina ,41.4987,-122.3414,30,100%,,Siskiyou,2022-09-29 07:35:17,2022-09-27,CAL FIRE Siskiyou Unit ,Wildfire,https://www.fire.ca.gov/incidents/2022/9/27/97-fire/,N,
3383,a139a767-908f-4275-9314-f3fb47bd9155,Howard Fire,Rose Valley Rd and Gene Marshall-Piedra Blanca Trail,  northeast of Ojai ,34.560597,-119.167059,,,,Ventura,2022-10-08 18:16:07,2022-10-08,Los Padres National Forest ,Wildfire,https://www.fire.ca.gov/incidents/2022/10/8/howard-fire/,Y,
